Original Inputs,Original Outputs,Attributes,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Block Dim,aicore_time(us),mac_ratio,vec_ratio,scalar_ratio,mte1_ratio,mte2_ratio,mte3_ratio
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [93, 713, 784, 1], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [93, 179, 157, 1], ""is_host"": false}]","{""ksize"": [1, 3, 4, 1], ""strides"": [1, 4, 5, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""93,1,713,784,16""",FLOAT16,NC1HWC0,"""93,1,179,157,16""",FLOAT16,NC1HWC0,2,27167.779412,0.0,0.254951,0.039975,0.0,0.99635,0.273829
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [20, 576, 120, 37], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [20, 192, 24, 37], ""is_host"": false}]","{""ksize"": [1, 3, 2, 1], ""strides"": [1, 3, 5, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""20,3,576,120,16""",FLOAT16,NC1HWC0,"""20,3,192,24,16""",FLOAT16,NC1HWC0,2,2882.855147,0.0,0.093505,0.029518,0.0,0.995933,0.239354
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [9, 940, 193, 32], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [9, 235, 65, 32], ""is_host"": false}]","{""ksize"": [1, 4, 1, 1], ""strides"": [1, 4, 3, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""9,2,940,193,16""",FLOAT16,NC1HWC0,"""9,2,235,65,16""",FLOAT16,NC1HWC0,2,2222.098529,0.0,0.269171,0.099229,0.0,0.996224,0.394163
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [41, 81, 343, 35], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [41, 27, 69, 35], ""is_host"": false}]","{""ksize"": [1, 4, 3, 1], ""strides"": [1, 3, 5, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""41,3,81,343,16""",FLOAT16,NC1HWC0,"""41,3,27,69,16""",FLOAT16,NC1HWC0,2,2733.6875,0.0,0.228723,0.103763,0.0,0.977732,0.220445
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [59, 263, 834, 5], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [59, 66, 834, 5], ""is_host"": false}]","{""ksize"": [1, 3, 1, 1], ""strides"": [1, 4, 1, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""59,1,263,834,16""",FLOAT16,NC1HWC0,"""59,1,66,834,16""",FLOAT16,NC1HWC0,2,10614.448529,0.0,0.295106,0.022894,0.0,0.822187,0.355415
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [24, 445, 732, 6], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [24, 111, 732, 6], ""is_host"": false}]","{""ksize"": [1, 2, 1, 1], ""strides"": [1, 4, 1, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""24,1,445,732,16""",FLOAT16,NC1HWC0,"""24,1,111,732,16""",FLOAT16,NC1HWC0,2,4373.751471,0.0,0.275882,0.013974,0.0,0.821148,0.510417
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [18, 1474, 153, 10], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [18, 737, 31, 10], ""is_host"": false}]","{""ksize"": [1, 2, 1, 1], ""strides"": [1, 2, 5, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""18,1,1474,153,16""",FLOAT16,NC1HWC0,"""18,1,737,31,16""",FLOAT16,NC1HWC0,2,2921.882353,0.0,0.115492,0.014839,0.0,0.998736,0.298086
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [7, 407, 388, 42], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [7, 81, 77, 42], ""is_host"": false}]","{""ksize"": [1, 3, 5, 1], ""strides"": [1, 5, 5, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""7,3,407,388,16""",FLOAT16,NC1HWC0,"""7,3,81,77,16""",FLOAT16,NC1HWC0,2,1316.876471,0.0,0.405148,0.071083,0.0,0.993098,0.40392
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [22, 994, 59, 27], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [22, 994, 30, 27], ""is_host"": false}]","{""ksize"": [1, 5, 1, 1], ""strides"": [1, 1, 2, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""22,2,994,59,16""",FLOAT16,NC1HWC0,"""22,2,994,30,16""",FLOAT16,NC1HWC0,2,2981.622059,0.0,0.524149,0.035291,0.0,0.991765,0.56937
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [73, 930, 217, 3], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [73, 232, 107, 3], ""is_host"": false}]","{""ksize"": [1, 3, 5, 1], ""strides"": [1, 4, 2, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""73,1,930,217,16""",FLOAT16,NC1HWC0,"""73,1,232,107,16""",FLOAT16,NC1HWC0,2,9685.174265,0.0,0.634856,0.256951,0.0,0.991717,0.408944
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [15, 171, 999, 15], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [15, 43, 250, 15], ""is_host"": false}]","{""ksize"": [1, 2, 4, 1], ""strides"": [1, 4, 4, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""15,1,171,999,16""",FLOAT16,NC1HWC0,"""15,1,43,250,16""",FLOAT16,NC1HWC0,2,920.002206,0.0,0.34807,0.032413,0.0,0.990692,0.352239
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [64, 18, 342, 57], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [64, 4, 169, 57], ""is_host"": false}]","{""ksize"": [1, 1, 5, 1], ""strides"": [1, 5, 2, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""64,4,18,342,16""",FLOAT16,NC1HWC0,"""64,4,4,169,16""",FLOAT16,NC1HWC0,2,381.546324,0.0,0.717344,0.089834,0.0,0.947133,0.716795
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [7, 1079, 449, 13], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [7, 270, 113, 13], ""is_host"": false}]","{""ksize"": [1, 4, 2, 1], ""strides"": [1, 4, 4, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""7,1,1079,449,16""",FLOAT16,NC1HWC0,"""7,1,270,113,16""",FLOAT16,NC1HWC0,2,2226.679412,0.0,0.199653,0.041995,0.0,0.998446,0.29868
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [44, 219, 892, 5], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [44, 73, 298, 5], ""is_host"": false}]","{""ksize"": [1, 2, 4, 1], ""strides"": [1, 3, 3, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""44,1,219,892,16""",FLOAT16,NC1HWC0,"""44,1,73,298,16""",FLOAT16,NC1HWC0,2,4409.296324,0.0,0.352524,0.043071,0.0,0.995426,0.424056
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [4, 890, 702, 14], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [4, 445, 176, 14], ""is_host"": false}]","{""ksize"": [1, 3, 3, 1], ""strides"": [1, 2, 4, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""4,1,890,702,16""",FLOAT16,NC1HWC0,"""4,1,445,176,16""",FLOAT16,NC1HWC0,2,2641.875735,0.0,0.230731,0.019647,0.0,0.999035,0.286642
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [15, 1091, 231, 15], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [15, 272, 46, 15], ""is_host"": false}]","{""ksize"": [1, 4, 5, 1], ""strides"": [1, 4, 5, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""15,1,1091,231,16""",FLOAT16,NC1HWC0,"""15,1,272,46,16""",FLOAT16,NC1HWC0,2,2495.953676,0.0,0.343158,0.033677,0.0,0.999043,0.254945
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [1, 972, 1487, 38], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [1, 195, 372, 38], ""is_host"": false}]","{""ksize"": [1, 1, 5, 1], ""strides"": [1, 5, 4, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""1,3,972,1487,16""",FLOAT16,NC1HWC0,"""1,3,195,372,16""",FLOAT16,NC1HWC0,2,623.758088,0.0,0.557,0.03884,0.0,0.989036,0.548297
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [33, 238, 75, 62], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [33, 117, 37, 62], ""is_host"": false}]","{""ksize"": [1, 5, 2, 1], ""strides"": [1, 2, 2, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""33,4,238,75,16""",FLOAT16,NC1HWC0,"""33,4,117,37,16""",FLOAT16,NC1HWC0,2,2174.319118,0.0,0.360282,0.074232,0.0,0.981431,0.354912
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [98, 120, 757, 5], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [98, 40, 377, 5], ""is_host"": false}]","{""ksize"": [1, 2, 5, 1], ""strides"": [1, 3, 2, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""98,1,120,757,16""",FLOAT16,NC1HWC0,"""98,1,40,377,16""",FLOAT16,NC1HWC0,2,4944.646324,0.0,0.553488,0.046881,0.0,0.990171,0.517828
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [12, 947, 411, 10], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [12, 237, 83, 10], ""is_host"": false}]","{""ksize"": [1, 5, 3, 1], ""strides"": [1, 4, 5, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""12,1,947,411,16""",FLOAT16,NC1HWC0,"""12,1,237,83,16""",FLOAT16,NC1HWC0,2,4013.569853,0.0,0.242078,0.077999,0.0,0.99757,0.1698
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [7, 85, 322, 30], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [7, 85, 65, 30], ""is_host"": false}]","{""ksize"": [1, 5, 1, 1], ""strides"": [1, 1, 5, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""7,2,85,322,16""",FLOAT16,NC1HWC0,"""7,2,85,65,16""",FLOAT16,NC1HWC0,2,600.238971,0.0,0.230849,0.087925,0.0,0.981983,0.308604
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [7, 940, 641, 15], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [7, 470, 161, 15], ""is_host"": false}]","{""ksize"": [1, 2, 1, 1], ""strides"": [1, 2, 4, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""7,1,940,641,16""",FLOAT16,NC1HWC0,"""7,1,470,161,16""",FLOAT16,NC1HWC0,2,2916.602941,0.0,0.223119,0.027953,0.0,0.999358,0.520308
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [28, 985, 110, 22], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [28, 491, 27, 22], ""is_host"": false}]","{""ksize"": [1, 4, 3, 1], ""strides"": [1, 2, 4, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""28,2,985,110,16""",FLOAT16,NC1HWC0,"""28,2,491,27,16""",FLOAT16,NC1HWC0,2,4864.0,0.0,0.337625,0.099993,0.0,0.994083,0.264205
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [6, 636, 1752, 6], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [6, 159, 1752, 6], ""is_host"": false}]","{""ksize"": [1, 1, 2, 1], ""strides"": [1, 4, 1, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""6,1,636,1752,16""",FLOAT16,NC1HWC0,"""6,1,159,1752,16""",FLOAT16,NC1HWC0,2,2884.258088,0.0,0.264611,0.014914,0.0,0.818179,0.625809
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [22, 233, 130, 58], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [22, 233, 65, 58], ""is_host"": false}]","{""ksize"": [1, 1, 2, 1], ""strides"": [1, 1, 2, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""22,4,233,130,16""",FLOAT16,NC1HWC0,"""22,4,233,65,16""",FLOAT16,NC1HWC0,2,2675.380147,0.0,0.195785,0.037617,0.0,0.995571,0.744636
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [97, 244, 408, 5], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [97, 82, 102, 5], ""is_host"": false}]","{""ksize"": [1, 1, 3, 1], ""strides"": [1, 3, 4, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""97,1,244,408,16""",FLOAT16,NC1HWC0,"""97,1,82,102,16""",FLOAT16,NC1HWC0,2,4823.727941,0.0,0.250922,0.051468,0.0,0.994773,0.412576
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [5, 1295, 1472, 4], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [5, 1294, 368, 4], ""is_host"": false}]","{""ksize"": [1, 2, 2, 1], ""strides"": [1, 1, 4, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""5,1,1295,1472,16""",FLOAT16,NC1HWC0,"""5,1,1294,368,16""",FLOAT16,NC1HWC0,2,13892.708824,0.0,0.10821,0.008572,0.0,0.924058,0.319912
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [14, 185, 620, 27], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [14, 62, 620, 27], ""is_host"": false}]","{""ksize"": [1, 1, 2, 1], ""strides"": [1, 3, 1, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""14,2,185,620,16""",FLOAT16,NC1HWC0,"""14,2,62,620,16""",FLOAT16,NC1HWC0,2,1478.308088,0.0,0.373217,0.035472,0.0,0.996496,0.886775
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [14, 477, 232, 31], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [14, 159, 47, 31], ""is_host"": false}]","{""ksize"": [1, 3, 4, 1], ""strides"": [1, 3, 5, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""14,2,477,232,16""",FLOAT16,NC1HWC0,"""14,2,159,47,16""",FLOAT16,NC1HWC0,2,2174.209559,0.0,0.292787,0.090204,0.0,0.99398,0.292433
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [75, 165, 729, 7], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [75, 33, 727, 7], ""is_host"": false}]","{""ksize"": [1, 3, 3, 1], ""strides"": [1, 5, 1, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""75,1,165,729,16""",FLOAT16,NC1HWC0,"""75,1,33,727,16""",FLOAT16,NC1HWC0,2,6434.875735,0.0,0.433833,0.014274,0.0,0.651743,0.253435
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [19, 72, 1943, 16], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [19, 72, 972, 16], ""is_host"": false}]","{""ksize"": [1, 5, 3, 1], ""strides"": [1, 1, 2, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""19,1,72,1943,16""",FLOAT16,NC1HWC0,"""19,1,72,972,16""",FLOAT16,NC1HWC0,2,10536.285294,0.0,0.277108,0.026262,0.0,0.747819,0.17826
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [20, 809, 114, 19], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [20, 405, 110, 19], ""is_host"": false}]","{""ksize"": [1, 1, 5, 1], ""strides"": [1, 2, 1, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""20,2,809,114,16""",FLOAT16,NC1HWC0,"""20,2,405,110,16""",FLOAT16,NC1HWC0,2,3466.869853,0.0,0.963025,0.306101,0.0,0.736102,0.515536
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [17, 114, 847, 34], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [17, 38, 283, 34], ""is_host"": false}]","{""ksize"": [1, 2, 2, 1], ""strides"": [1, 3, 3, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""17,3,114,847,16""",FLOAT16,NC1HWC0,"""17,3,38,283,16""",FLOAT16,NC1HWC0,2,2484.428676,0.0,0.164557,0.036575,0.0,0.999141,0.475725
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [8, 420, 1033, 15], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [8, 84, 345, 15], ""is_host"": false}]","{""ksize"": [1, 4, 4, 1], ""strides"": [1, 5, 3, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""8,1,420,1033,16""",FLOAT16,NC1HWC0,"""8,1,84,345,16""",FLOAT16,NC1HWC0,2,2386.322059,0.0,0.32654,0.021479,0.0,0.747046,0.173282
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [23, 282, 379, 15], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [23, 94, 188, 15], ""is_host"": false}]","{""ksize"": [1, 3, 5, 1], ""strides"": [1, 3, 2, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""23,1,282,379,16""",FLOAT16,NC1HWC0,"""23,1,94,188,16""",FLOAT16,NC1HWC0,2,1888.569853,0.0,0.658674,0.144341,0.0,0.981986,0.520879
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [45, 238, 385, 13], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [45, 117, 77, 13], ""is_host"": false}]","{""ksize"": [1, 5, 2, 1], ""strides"": [1, 2, 5, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""45,1,238,385,16""",FLOAT16,NC1HWC0,"""45,1,117,77,16""",FLOAT16,NC1HWC0,2,6835.163971,0.0,0.171964,0.039388,0.0,0.998806,0.266419
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [25, 502, 313, 14], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [25, 100, 63, 14], ""is_host"": false}]","{""ksize"": [1, 5, 2, 1], ""strides"": [1, 5, 5, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""25,1,502,313,16""",FLOAT16,NC1HWC0,"""25,1,100,63,16""",FLOAT16,NC1HWC0,2,2614.109559,0.0,0.187053,0.047458,0.0,0.998598,0.303941
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [10, 511, 896, 13], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [10, 170, 180, 13], ""is_host"": false}]","{""ksize"": [1, 2, 1, 1], ""strides"": [1, 3, 5, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""10,1,511,896,16""",FLOAT16,NC1HWC0,"""10,1,170,180,16""",FLOAT16,NC1HWC0,2,2213.675,0.0,0.113771,0.018448,0.0,0.998999,0.423632
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [61, 723, 184, 5], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [61, 362, 46, 5], ""is_host"": false}]","{""ksize"": [1, 3, 3, 1], ""strides"": [1, 2, 4, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""61,1,723,184,16""",FLOAT16,NC1HWC0,"""61,1,362,46,16""",FLOAT16,NC1HWC0,2,6520.374265,0.0,0.288405,0.061371,0.0,0.992205,0.287775
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [1, 1271, 734, 48], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [1, 255, 147, 48], ""is_host"": false}]","{""ksize"": [1, 4, 1, 1], ""strides"": [1, 5, 5, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""1,3,1271,734,16""",FLOAT16,NC1HWC0,"""1,3,255,147,16""",FLOAT16,NC1HWC0,2,1422.105882,0.0,0.151187,0.013718,0.0,0.917954,0.224738
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [35, 202, 47, 45], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [35, 202, 9, 45], ""is_host"": false}]","{""ksize"": [1, 1, 4, 1], ""strides"": [1, 1, 5, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""35,3,202,47,16""",FLOAT16,NC1HWC0,"""35,3,202,9,16""",FLOAT16,NC1HWC0,2,777.999265,0.0,0.293747,0.023637,0.0,0.932973,0.294931
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [9, 930, 975, 4], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [9, 233, 195, 4], ""is_host"": false}]","{""ksize"": [1, 3, 2, 1], ""strides"": [1, 4, 5, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""9,1,930,975,16""",FLOAT16,NC1HWC0,"""9,1,233,195,16""",FLOAT16,NC1HWC0,2,4415.252941,0.0,0.115455,0.013133,0.0,0.929774,0.264318
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [8, 1510, 167, 22], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [8, 504, 56, 22], ""is_host"": false}]","{""ksize"": [1, 3, 4, 1], ""strides"": [1, 3, 3, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""8,2,1510,167,16""",FLOAT16,NC1HWC0,"""8,2,504,56,16""",FLOAT16,NC1HWC0,2,2980.160294,0.0,0.349842,0.058434,0.0,0.995035,0.256639
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [7, 1220, 316, 13], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [7, 609, 314, 13], ""is_host"": false}]","{""ksize"": [1, 3, 3, 1], ""strides"": [1, 2, 1, 1], ""padding"": ""VALID"", ""data_format"": ""NHWC""}","""7,1,1220,316,16""",FLOAT16,NC1HWC0,"""7,1,609,314,16""",FLOAT16,NC1HWC0,2,3431.752206,0.0,0.694545,0.058837,0.0,0.972853,0.614945
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [47, 210, 76, 56], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [47, 105, 16, 56], ""is_host"": false}]","{""ksize"": [1, 5, 2, 1], ""strides"": [1, 2, 5, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""47,4,210,76,16""",FLOAT16,NC1HWC0,"""47,4,105,16,16""",FLOAT16,NC1HWC0,2,2403.427206,0.0,0.200681,0.043658,0.0,0.982525,0.271463
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [27, 825, 123, 15], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [27, 207, 25, 15], ""is_host"": false}]","{""ksize"": [1, 3, 2, 1], ""strides"": [1, 4, 5, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""27,1,825,123,16""",FLOAT16,NC1HWC0,"""27,1,207,25,16""",FLOAT16,NC1HWC0,2,1761.733824,0.0,0.133383,0.034516,0.0,0.995692,0.248041
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [17, 248, 398, 29], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [17, 62, 133, 29], ""is_host"": false}]","{""ksize"": [1, 4, 2, 1], ""strides"": [1, 4, 3, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""17,2,248,398,16""",FLOAT16,NC1HWC0,"""17,2,62,133,16""",FLOAT16,NC1HWC0,2,2324.934559,0.0,0.224009,0.046617,0.0,0.998366,0.390746
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [3, 1270, 380, 5], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [3, 424, 190, 5], ""is_host"": false}]","{""ksize"": [1, 5, 2, 1], ""strides"": [1, 3, 2, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""3,1,1270,380,16""",FLOAT16,NC1HWC0,"""3,1,424,190,16""",FLOAT16,NC1HWC0,2,1318.874265,0.0,0.248558,0.015453,0.0,0.924493,0.289532
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [48, 479, 308, 7], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [48, 160, 77, 7], ""is_host"": false}]","{""ksize"": [1, 4, 2, 1], ""strides"": [1, 3, 4, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""48,1,479,308,16""",FLOAT16,NC1HWC0,"""48,1,160,77,16""",FLOAT16,NC1HWC0,2,5770.841176,0.0,0.184348,0.053644,0.0,0.996263,0.257045
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [29, 556, 84, 20], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [29, 556, 21, 20], ""is_host"": false}]","{""ksize"": [1, 4, 3, 1], ""strides"": [1, 1, 4, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""29,2,556,84,16""",FLOAT16,NC1HWC0,"""29,2,556,21,16""",FLOAT16,NC1HWC0,2,2492.445588,0.0,0.373594,0.045068,0.0,0.978889,0.357493
"[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [47, 312, 63, 39], ""is_host"": false}]","[{""format"": ""NHWC"", ""dtype"": ""float16"", ""shape"": [47, 104, 63, 39], ""is_host"": false}]","{""ksize"": [1, 5, 3, 1], ""strides"": [1, 3, 1, 1], ""padding"": ""SAME"", ""data_format"": ""NHWC""}","""47,3,312,63,16""",FLOAT16,NC1HWC0,"""47,3,104,63,16""",FLOAT16,NC1HWC0,2,3152.347794,0.0,0.787035,0.171054,0.0,0.872996,0.313337
