Original Inputs,Original Outputs,Attributes,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Block Dim,aicore_time(us),mac_ratio,vec_ratio,scalar_ratio,mte1_ratio,mte2_ratio,mte3_ratio
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1455, 485, 234], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1455, 485, 234], ""is_host"": false}]",{},"""1455,485,234""",FLOAT16,FORMAT_ND,"""1455,485,234""",FLOAT16,FORMAT_ND,2,6786.620588,0.0,5.9e-05,0.01297,0.0,0.984315,0.999366
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [1455, 485, 234], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [1455, 485, 234], ""is_host"": false}]",{},"""1455,485,234""",INT8,FORMAT_ND,"""1455,485,234""",INT8,FORMAT_ND,2,4747.219853,0.0,0.212869,0.016327,0.0,0.276214,0.781298
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [1455, 485, 234], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [1455, 485, 234], ""is_host"": false}]",{},"""1455,485,234""",UINT8,FORMAT_ND,"""1455,485,234""",UINT8,FORMAT_ND,2,4730.908824,0.0,0.213603,0.016383,0.0,0.294032,0.780453
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [1, 49, 175, 20480], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [1, 49, 175, 20480], ""is_host"": false}]",{},"""1,49,175,20480""",INT32,FORMAT_ND,"""1,49,175,20480""",INT32,FORMAT_ND,2,14593.868382,0.0,2.2e-05,0.011833,0.0,0.996274,0.999287
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1, 49, 175, 20480], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1, 49, 175, 20480], ""is_host"": false}]",{},"""1,49,175,20480""",FLOAT16,FORMAT_ND,"""1,49,175,20480""",FLOAT16,FORMAT_ND,2,7090.949265,0.0,4.1e-05,0.013136,0.0,0.969797,0.999748
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [1, 49, 175, 20480], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [1, 49, 175, 20480], ""is_host"": false}]",{},"""1,49,175,20480""",INT8,FORMAT_ND,"""1,49,175,20480""",INT8,FORMAT_ND,2,5000.401471,0.0,0.214853,0.0163,0.0,0.241842,0.77916
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [1, 49, 175, 20480], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [1, 49, 175, 20480], ""is_host"": false}]",{},"""1,49,175,20480""",UINT8,FORMAT_ND,"""1,49,175,20480""",UINT8,FORMAT_ND,2,4996.266176,0.0,0.215031,0.016314,0.0,0.240175,0.778977
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [2326, 241, 224], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [2326, 241, 224], ""is_host"": false}]",{},"""2326,241,224""",INT32,FORMAT_ND,"""2326,241,224""",INT32,FORMAT_ND,2,10414.997794,0.0,4.5e-05,0.011859,0.0,0.996204,0.996791
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [2326, 241, 224], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [2326, 241, 224], ""is_host"": false}]",{},"""2326,241,224""",FLOAT16,FORMAT_ND,"""2326,241,224""",FLOAT16,FORMAT_ND,2,5069.843382,0.0,7.8e-05,0.013144,0.0,0.964749,0.999649
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [2326, 241, 224], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [2326, 241, 224], ""is_host"": false}]",{},"""2326,241,224""",INT8,FORMAT_ND,"""2326,241,224""",INT8,FORMAT_ND,2,3618.615441,0.0,0.21239,0.016117,0.0,0.229337,0.781705
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [2326, 241, 224], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [2326, 241, 224], ""is_host"": false}]",{},"""2326,241,224""",UINT8,FORMAT_ND,"""2326,241,224""",UINT8,FORMAT_ND,2,3591.611029,0.0,0.213987,0.016238,0.0,0.214864,0.780088
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [88, 69, 201, 156], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [88, 69, 201, 156], ""is_host"": false}]",{},"""88,69,201,156""",INT32,FORMAT_ND,"""88,69,201,156""",INT32,FORMAT_ND,2,15787.811765,0.0,2.9e-05,0.011858,0.0,0.996276,0.99891
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [88, 69, 201, 156], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [88, 69, 201, 156], ""is_host"": false}]",{},"""88,69,201,156""",FLOAT16,FORMAT_ND,"""88,69,201,156""",FLOAT16,FORMAT_ND,2,7779.902206,0.0,5e-05,0.012979,0.0,0.981515,0.999769
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [88, 69, 201, 156], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [88, 69, 201, 156], ""is_host"": false}]",{},"""88,69,201,156""",INT8,FORMAT_ND,"""88,69,201,156""",INT8,FORMAT_ND,2,5449.248529,0.0,0.213794,0.016372,0.0,0.216853,0.780286
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [88, 69, 201, 156], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [88, 69, 201, 156], ""is_host"": false}]",{},"""88,69,201,156""",UINT8,FORMAT_ND,"""88,69,201,156""",UINT8,FORMAT_ND,2,5444.724265,0.0,0.213972,0.016385,0.0,0.313157,0.780059
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [34, 13, 1760, 1, 222], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [34, 13, 1760, 1, 222], ""is_host"": false}]",{},"""34,13,1760,1,222""",INT32,FORMAT_ND,"""34,13,1760,1,222""",INT32,FORMAT_ND,2,14219.758088,0.0,2.3e-05,0.011943,0.0,0.996239,0.998421
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [34, 13, 1760, 1, 222], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [34, 13, 1760, 1, 222], ""is_host"": false}]",{},"""34,13,1760,1,222""",FLOAT16,FORMAT_ND,"""34,13,1760,1,222""",FLOAT16,FORMAT_ND,2,6948.138235,0.0,4.8e-05,0.013184,0.0,0.995753,0.997753
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [34, 13, 1760, 1, 222], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [34, 13, 1760, 1, 222], ""is_host"": false}]",{},"""34,13,1760,1,222""",INT8,FORMAT_ND,"""34,13,1760,1,222""",INT8,FORMAT_ND,2,4914.166912,0.0,0.215002,0.016314,0.0,0.239656,0.779018
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [34, 13, 1760, 1, 222], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [34, 13, 1760, 1, 222], ""is_host"": false}]",{},"""34,13,1760,1,222""",UINT8,FORMAT_ND,"""34,13,1760,1,222""",UINT8,FORMAT_ND,2,4912.733824,0.0,0.215065,0.016319,0.0,0.237191,0.77896
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [330], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [330], ""is_host"": false}]",{},"""330""",INT32,FORMAT_ND,"""330""",INT32,FORMAT_ND,1,2.117647,0.0,0.022222,0.158333,0.0,0.352778,0.245139
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [330], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [330], ""is_host"": false}]",{},"""330""",FLOAT16,FORMAT_ND,"""330""",FLOAT16,FORMAT_ND,1,1.807353,0.0,0.023596,0.303499,0.0,0.227828,0.165175
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [330], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [330], ""is_host"": false}]",{},"""330""",INT8,FORMAT_ND,"""330""",INT8,FORMAT_ND,1,2.027941,0.0,0.042059,0.493836,0.0,0.202321,0.142132
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [330], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [330], ""is_host"": false}]",{},"""330""",UINT8,FORMAT_ND,"""330""",UINT8,FORMAT_ND,1,2.048529,0.0,0.041637,0.487437,0.0,0.198851,0.140704
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [472], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [472], ""is_host"": false}]",{},"""472""",INT32,FORMAT_ND,"""472""",INT32,FORMAT_ND,1,0.944118,0.0,0.046729,0.137072,0.0,0.433022,0.225857
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [472], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [472], ""is_host"": false}]",{},"""472""",FLOAT16,FORMAT_ND,"""472""",FLOAT16,FORMAT_ND,1,1.542647,0.0,0.028599,0.35653,0.0,0.265014,0.198284
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [472], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [472], ""is_host"": false}]",{},"""472""",INT8,FORMAT_ND,"""472""",INT8,FORMAT_ND,1,1.861765,0.0,0.047393,0.537915,0.0,0.220379,0.154818
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [472], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [472], ""is_host"": false}]",{},"""472""",UINT8,FORMAT_ND,"""472""",UINT8,FORMAT_ND,1,2.194118,0.0,0.040214,0.457105,0.0,0.186327,0.131367
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [1], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [1], ""is_host"": false}]",{},"""1""",INT32,FORMAT_ND,"""1""",INT32,FORMAT_ND,1,1.279412,0.0,0.02069,0.096552,0.0,0.324138,0.085057
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [1], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [1], ""is_host"": false}]",{},"""1""",UINT8,FORMAT_ND,"""1""",UINT8,FORMAT_ND,1,0.929412,0.0,0.050633,0.136076,0.0,0.439873,0.117089
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [8066], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [8066], ""is_host"": false}]",{},"""8066""",INT32,FORMAT_ND,"""8066""",INT32,FORMAT_ND,2,2.808824,0.0,0.04712,0.122513,0.0,0.414136,0.432461
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [8066], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [8066], ""is_host"": false}]",{},"""8066""",FLOAT16,FORMAT_ND,"""8066""",FLOAT16,FORMAT_ND,2,1.690441,0.0,0.050457,0.328839,0.0,0.320139,0.510222
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [8066], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [8066], ""is_host"": false}]",{},"""8066""",INT8,FORMAT_ND,"""8066""",INT8,FORMAT_ND,2,2.119853,0.0,0.092959,0.476587,0.0,0.198404,0.298994
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [8066], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [8066], ""is_host"": false}]",{},"""8066""",UINT8,FORMAT_ND,"""8066""",UINT8,FORMAT_ND,2,2.258088,0.0,0.087268,0.446109,0.0,0.253989,0.2338
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [1670], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [1670], ""is_host"": false}]",{},"""1670""",INT32,FORMAT_ND,"""1670""",INT32,FORMAT_ND,2,1.299265,0.0,0.045274,0.265988,0.0,0.321449,0.342388
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1670], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1670], ""is_host"": false}]",{},"""1670""",FLOAT16,FORMAT_ND,"""1670""",FLOAT16,FORMAT_ND,2,1.468382,0.0,0.03305,0.378568,0.0,0.277917,0.236855
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [1670], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [1670], ""is_host"": false}]",{},"""1670""",INT8,FORMAT_ND,"""1670""",INT8,FORMAT_ND,1,2.061765,0.0,0.059914,0.485021,0.0,0.199715,0.156205
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [1670], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [1670], ""is_host"": false}]",{},"""1670""",UINT8,FORMAT_ND,"""1670""",UINT8,FORMAT_ND,1,2.235294,0.0,0.055263,0.447368,0.0,0.184211,0.144079
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [396, 402], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [396, 402], ""is_host"": false}]",{},"""396,402""",INT32,FORMAT_ND,"""396,402""",INT32,FORMAT_ND,2,18.703676,0.0,0.016747,0.022054,0.0,0.539765,0.929709
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [396, 402], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [396, 402], ""is_host"": false}]",{},"""396,402""",FLOAT16,FORMAT_ND,"""396,402""",FLOAT16,FORMAT_ND,2,8.596324,0.0,0.03909,0.070738,0.0,0.66795,0.772218
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [396, 402], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [396, 402], ""is_host"": false}]",{},"""396,402""",INT8,FORMAT_ND,"""396,402""",INT8,FORMAT_ND,2,7.046324,0.0,0.225399,0.149849,0.0,0.281958,0.710216
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [396, 402], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [396, 402], ""is_host"": false}]",{},"""396,402""",UINT8,FORMAT_ND,"""396,402""",UINT8,FORMAT_ND,2,5.908088,0.0,0.268824,0.178594,0.0,0.230741,0.655507
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [7, 2136, 12, 2, 440], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [7, 2136, 12, 2, 440], ""is_host"": false}]",{},"""7,2136,12,2,440""",INT32,FORMAT_ND,"""7,2136,12,2,440""",INT32,FORMAT_ND,2,13115.664706,0.0,2.6e-05,0.011839,0.0,0.99628,0.999577
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [7, 2136, 12, 2, 440], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [7, 2136, 12, 2, 440], ""is_host"": false}]",{},"""7,2136,12,2,440""",FLOAT16,FORMAT_ND,"""7,2136,12,2,440""",FLOAT16,FORMAT_ND,2,6377.865441,0.0,4.5e-05,0.013133,0.0,0.967149,0.999719
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [7, 2136, 12, 2, 440], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [7, 2136, 12, 2, 440], ""is_host"": false}]",{},"""7,2136,12,2,440""",INT8,FORMAT_ND,"""7,2136,12,2,440""",INT8,FORMAT_ND,2,4500.888971,0.0,0.214682,0.016279,0.0,0.328489,0.779411
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [7, 2136, 12, 2, 440], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [7, 2136, 12, 2, 440], ""is_host"": false}]",{},"""7,2136,12,2,440""",UINT8,FORMAT_ND,"""7,2136,12,2,440""",UINT8,FORMAT_ND,2,4494.066912,0.0,0.215008,0.016304,0.0,0.249295,0.779098
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [380], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [380], ""is_host"": false}]",{},"""380""",INT32,FORMAT_ND,"""380""",INT32,FORMAT_ND,1,2.7,0.0,0.017429,0.125272,0.0,0.377451,0.258715
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [380], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [380], ""is_host"": false}]",{},"""380""",FLOAT16,FORMAT_ND,"""380""",FLOAT16,FORMAT_ND,1,1.538235,0.0,0.027725,0.358509,0.0,0.265774,0.192161
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [380], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [380], ""is_host"": false}]",{},"""380""",INT8,FORMAT_ND,"""380""",INT8,FORMAT_ND,1,2.023529,0.0,0.042151,0.497093,0.0,0.202035,0.140988
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [380], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [380], ""is_host"": false}]",{},"""380""",UINT8,FORMAT_ND,"""380""",UINT8,FORMAT_ND,1,2.261765,0.0,0.037711,0.444733,0.0,0.181404,0.126138
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [254], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [254], ""is_host"": false}]",{},"""254""",INT32,FORMAT_ND,"""254""",INT32,FORMAT_ND,1,1.139706,0.0,0.03871,0.296774,0.0,0.343226,0.268387
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [254], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [254], ""is_host"": false}]",{},"""254""",FLOAT16,FORMAT_ND,"""254""",FLOAT16,FORMAT_ND,1,1.527941,0.0,0.026949,0.358037,0.0,0.267565,0.186718
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [254], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [254], ""is_host"": false}]",{},"""254""",INT8,FORMAT_ND,"""254""",INT8,FORMAT_ND,1,1.885294,0.0,0.043682,0.528861,0.0,0.230109,0.119345
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [254], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [254], ""is_host"": false}]",{},"""254""",UINT8,FORMAT_ND,"""254""",UINT8,FORMAT_ND,1,2.311765,0.0,0.035623,0.431298,0.0,0.177481,0.097328
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [118, 146, 58, 200], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [118, 146, 58, 200], ""is_host"": false}]",{},"""118,146,58,200""",INT32,FORMAT_ND,"""118,146,58,200""",INT32,FORMAT_ND,2,16454.811765,0.0,2.5e-05,0.011942,0.0,0.996222,0.99774
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [118, 146, 58, 200], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [118, 146, 58, 200], ""is_host"": false}]",{},"""118,146,58,200""",FLOAT16,FORMAT_ND,"""118,146,58,200""",FLOAT16,FORMAT_ND,2,8031.952206,0.0,4.4e-05,0.013195,0.0,0.989763,0.999778
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [118, 146, 58, 200], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [118, 146, 58, 200], ""is_host"": false}]",{},"""118,146,58,200""",INT8,FORMAT_ND,"""118,146,58,200""",INT8,FORMAT_ND,2,5719.536029,0.0,0.213786,0.016213,0.0,0.247655,0.780382
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [118, 146, 58, 200], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [118, 146, 58, 200], ""is_host"": false}]",{},"""118,146,58,200""",UINT8,FORMAT_ND,"""118,146,58,200""",UINT8,FORMAT_ND,2,5717.164706,0.0,0.213875,0.01622,0.0,0.35817,0.780291
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [3, 11, 31, 15, 8818], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [3, 11, 31, 15, 8818], ""is_host"": false}]",{},"""3,11,31,15,8818""",INT32,FORMAT_ND,"""3,11,31,15,8818""",INT32,FORMAT_ND,2,11349.606618,0.0,3.9e-05,0.011747,0.0,0.910106,0.998607
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [3, 11, 31, 15, 8818], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [3, 11, 31, 15, 8818], ""is_host"": false}]",{},"""3,11,31,15,8818""",FLOAT16,FORMAT_ND,"""3,11,31,15,8818""",FLOAT16,FORMAT_ND,2,5573.890441,0.0,7.1e-05,0.012959,0.0,0.990421,0.99737
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [3, 11, 31, 15, 8818], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [3, 11, 31, 15, 8818], ""is_host"": false}]",{},"""3,11,31,15,8818""",INT8,FORMAT_ND,"""3,11,31,15,8818""",INT8,FORMAT_ND,2,3856.313235,0.0,0.214711,0.016524,0.0,0.223178,0.779182
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [3, 11, 31, 15, 8818], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [3, 11, 31, 15, 8818], ""is_host"": false}]",{},"""3,11,31,15,8818""",UINT8,FORMAT_ND,"""3,11,31,15,8818""",UINT8,FORMAT_ND,2,3849.051471,0.0,0.215116,0.016555,0.0,0.145774,0.778707
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [3, 7, 8171, 840], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [3, 7, 8171, 840], ""is_host"": false}]",{},"""3,7,8171,840""",INT32,FORMAT_ND,"""3,7,8171,840""",INT32,FORMAT_ND,2,11992.211029,0.0,2.9e-05,0.01184,0.0,0.959538,0.997369
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [3, 7, 8171, 840], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [3, 7, 8171, 840], ""is_host"": false}]",{},"""3,7,8171,840""",FLOAT16,FORMAT_ND,"""3,7,8171,840""",FLOAT16,FORMAT_ND,2,5833.705147,0.0,4.9e-05,0.013185,0.0,0.96506,0.997933
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [3, 7, 8171, 840], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [3, 7, 8171, 840], ""is_host"": false}]",{},"""3,7,8171,840""",INT8,FORMAT_ND,"""3,7,8171,840""",INT8,FORMAT_ND,2,4125.089706,0.0,0.213801,0.016439,0.0,0.343755,0.779898
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [3, 7, 8171, 840], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [3, 7, 8171, 840], ""is_host"": false}]",{},"""3,7,8171,840""",UINT8,FORMAT_ND,"""3,7,8171,840""",UINT8,FORMAT_ND,2,4121.468382,0.0,0.213989,0.016452,0.0,0.341722,0.779937
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [11828], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [11828], ""is_host"": false}]",{},"""11828""",INT32,FORMAT_ND,"""11828""",INT32,FORMAT_ND,2,4.027206,0.0,0.043454,0.086544,0.0,0.308381,0.568742
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [11828], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [11828], ""is_host"": false}]",{},"""11828""",FLOAT16,FORMAT_ND,"""11828""",FLOAT16,FORMAT_ND,2,2.2,0.0,0.048797,0.254679,0.0,0.291778,0.470254
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [11828], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [11828], ""is_host"": false}]",{},"""11828""",INT8,FORMAT_ND,"""11828""",INT8,FORMAT_ND,2,2.631618,0.0,0.096116,0.384744,0.0,0.274378,0.266834
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [11828], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [11828], ""is_host"": false}]",{},"""11828""",UINT8,FORMAT_ND,"""11828""",UINT8,FORMAT_ND,2,2.163235,0.0,0.116927,0.467029,0.0,0.240653,0.270904
"[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [1264, 27, 1, 33, 136], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int32"", ""shape"": [1264, 27, 1, 33, 136], ""is_host"": false}]",{},"""1264,27,1,33,136""",INT32,FORMAT_ND,"""1264,27,1,33,136""",INT32,FORMAT_ND,2,12591.552206,0.0,2.8e-05,0.011963,0.0,0.99626,0.998255
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1264, 27, 1, 33, 136], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1264, 27, 1, 33, 136], ""is_host"": false}]",{},"""1264,27,1,33,136""",FLOAT16,FORMAT_ND,"""1264,27,1,33,136""",FLOAT16,FORMAT_ND,2,6167.588971,0.0,5.1e-05,0.013176,0.0,0.985034,0.999685
"[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [1264, 27, 1, 33, 136], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""int8"", ""shape"": [1264, 27, 1, 33, 136], ""is_host"": false}]",{},"""1264,27,1,33,136""",INT8,FORMAT_ND,"""1264,27,1,33,136""",INT8,FORMAT_ND,2,4354.213235,0.0,0.215249,0.016332,0.0,0.293396,0.778792
"[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [1264, 27, 1, 33, 136], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""uint8"", ""shape"": [1264, 27, 1, 33, 136], ""is_host"": false}]",{},"""1264,27,1,33,136""",UINT8,FORMAT_ND,"""1264,27,1,33,136""",UINT8,FORMAT_ND,2,4360.848529,0.0,0.214921,0.016307,0.0,0.296016,0.779136
