,Original Inputs,Original Outputs,Attributes,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Block Dim,aicore_time(us),mac_ratio,vec_ratio,scalar_ratio,mte1_ratio,mte2_ratio,mte3_ratio
2899,"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [425, 9, 480, 25], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [9], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [9], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [425, 9, 480, 25], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [425, 9, 480, 25], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [425, 9, 480, 25], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""425,9,480,25;9;9""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""425,9,480,25;425,1,1,25;425,1,1,25""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,107744.654412,0.0,0.791725,0.062997,0.0,0.376203,0.154837
2900,"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [31, 34, 93, 463], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [34], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [34], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [31, 34, 93, 463], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [31, 34, 93, 463], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [31, 34, 93, 463], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""31,34,93,463;34;34""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""31,34,93,463;31,1,1,463;31,1,1,463""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,224785.95,0.0,0.728787,0.125295,0.0,0.474116,0.126121
2901,"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [74, 500, 27, 66], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [500], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [500], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [74, 500, 27, 66], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [74, 500, 27, 66], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [74, 500, 27, 66], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""74,500,27,66;500;500""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""74,500,27,66;74,1,1,66;74,1,1,66""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,1699832.458824,0.0,0.638668,0.117428,0.0,0.454708,0.085121
2902,"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [257, 500, 32, 13], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [500], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [500], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [257, 500, 32, 13], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [257, 500, 32, 13], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [257, 500, 32, 13], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""257,500,32,13;500;500""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""257,500,32,13;257,1,1,13;257,1,1,13""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,182473.632353,0.0,0.727832,0.279225,0.0,0.634702,0.243627
2903,"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [181, 166, 214, 8], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [166], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [166], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [181, 166, 214, 8], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [181, 166, 214, 8], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [181, 166, 214, 8], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""181,166,214,8;166;166""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""181,166,214,8;181,1,1,8;181,1,1,8""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,135174.985294,0.0,0.767248,0.102284,0.0,0.464709,0.188954
2904,"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [139, 98, 250, 13], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [98], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [98], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [139, 98, 250, 13], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [139, 98, 250, 13], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [139, 98, 250, 13], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""139,98,250,13;98;98""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""139,98,250,13;139,1,1,13;139,1,1,13""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,3228532.111765,0.0,0.460568,0.141032,0.0,0.813168,0.123887
2905,"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [101, 784, 422, 2], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [784], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [784], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [101, 784, 422, 2], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [101, 784, 422, 2], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [101, 784, 422, 2], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""101,784,422,2;784;784""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""101,784,422,2;101,1,1,2;101,1,1,2""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,34559215.120588,0.0,0.138362,0.1422,0.0,0.116502,0.110332
2906,"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [74, 211, 143, 29], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [211], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [211], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [74, 211, 143, 29], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [74, 211, 143, 29], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [74, 211, 143, 29], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""74,211,143,29;211;211""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""74,211,143,29;74,1,1,29;74,1,1,29""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,2146138.463235,0.0,0.464378,0.133957,0.0,0.819563,0.128634
2907,"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [51, 1209, 3, 330], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1209], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1209], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [51, 1209, 3, 330], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [51, 1209, 3, 330], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [51, 1209, 3, 330], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""51,1209,3,330;1209;1209""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""51,1209,3,330;51,1,1,330;51,1,1,330""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,435170.738235,0.0,0.68073,0.122373,0.0,0.471916,0.150324
2908,"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [50, 31, 1099, 39], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [31], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [31], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [50, 31, 1099, 39], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [50, 31, 1099, 39], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [50, 31, 1099, 39], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""50,31,1099,39;31;31""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""50,31,1099,39;50,1,1,39;50,1,1,39""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,1673548.417647,0.0,0.481848,0.134839,0.0,0.82797,0.126886
2909,"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [320, 13, 61, 153], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [13], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [13], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [320, 13, 61, 153], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [320, 13, 61, 153], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [320, 13, 61, 153], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""320,13,61,153;13;13""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""320,13,61,153;320,1,1,153;320,1,1,153""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,470414.372059,0.0,0.643,0.13064,0.0,0.44526,0.099792
2910,"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [440, 146, 19, 47], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [146], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [146], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [440, 146, 19, 47], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [440, 146, 19, 47], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [440, 146, 19, 47], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""440,146,19,47;146;146""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""440,146,19,47;440,1,1,47;440,1,1,47""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,1261447.651471,0.0,0.482551,0.139294,0.0,0.822424,0.137386
2911,"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1891, 10, 43, 60], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [10], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [10], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1891, 10, 43, 60], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1891, 10, 43, 60], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1891, 10, 43, 60], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""1891,10,43,60;10;10""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""1891,10,43,60;1891,1,1,60;1891,1,1,60""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,926392.058824,0.0,0.512522,0.128291,0.0,0.650192,0.121631
2912,"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [108, 397, 1, 929], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [397], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [397], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [108, 397, 1, 929], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [108, 397, 1, 929], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [108, 397, 1, 929], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""108,397,1,929;397;397""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""108,397,1,929;108,1,1,929;108,1,1,929""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,182847.258824,0.0,0.698312,0.123803,0.0,0.51222,0.24168
2913,"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [313, 65, 29, 58], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [65], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [65], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [313, 65, 29, 58], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [313, 65, 29, 58], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [313, 65, 29, 58], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""313,65,29,58;65;65""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""313,65,29,58;313,1,1,58;313,1,1,58""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,604914.677941,0.0,0.487886,0.136062,0.0,0.819079,0.135678
2914,"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [49, 518, 154, 9], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [518], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [518], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [49, 518, 154, 9], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [49, 518, 154, 9], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [49, 518, 154, 9], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""49,518,154,9;518;518""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""49,518,154,9;49,1,1,9;49,1,1,9""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,4055654.688235,0.0,0.507391,0.141009,0.0,0.672667,0.112857
2915,"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [194, 1119, 3, 46], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1119], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1119], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [194, 1119, 3, 46], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [194, 1119, 3, 46], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [194, 1119, 3, 46], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""194,1119,3,46;1119;1119""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""194,1119,3,46;194,1,1,46;194,1,1,46""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,795456.833824,0.0,0.519202,0.130967,0.0,0.836932,0.180594
2916,"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [22, 62, 471, 57], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [62], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [62], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [22, 62, 471, 57], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [22, 62, 471, 57], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [22, 62, 471, 57], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""22,62,471,57;62;62""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""22,62,471,57;22,1,1,57;22,1,1,57""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,732617.916176,0.0,0.50432,0.123013,0.0,0.64431,0.118227
2917,"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [9, 487, 540, 26], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [487], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [487], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [9, 487, 540, 26], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [9, 487, 540, 26], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [9, 487, 540, 26], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""9,487,540,26;487;487""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""9,487,540,26;9,1,1,26;9,1,1,26""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,126577.664706,0.0,0.898824,0.109161,0.0,0.36218,0.142426
2918,"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [50, 369, 248, 14], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [369], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [369], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [50, 369, 248, 14], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [50, 369, 248, 14], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [50, 369, 248, 14], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""50,369,248,14;369;369""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""50,369,248,14;50,1,1,14;50,1,1,14""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,170492.807353,0.0,0.801414,0.076642,0.0,0.390355,0.159041
2919,"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [7, 769, 22, 484], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [769], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [769], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [7, 769, 22, 484], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [7, 769, 22, 484], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [7, 769, 22, 484], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""7,769,22,484;769;769""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""7,769,22,484;7,1,1,484;7,1,1,484""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,180168.775,0.0,0.766403,0.133795,0.0,0.448993,0.130648
2920,"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [16, 74, 53, 912], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [74], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [74], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [16, 74, 53, 912], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [16, 74, 53, 912], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [16, 74, 53, 912], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""16,74,53,912;74;74""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""16,74,53,912;16,1,1,912;16,1,1,912""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,267384.766176,0.0,0.704944,0.141577,0.0,0.483648,0.157325
2921,"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [393, 77, 10, 185], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [77], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [77], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [393, 77, 10, 185], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [393, 77, 10, 185], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [393, 77, 10, 185], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""393,77,10,185;77;77""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""393,77,10,185;393,1,1,185;393,1,1,185""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,562237.213235,0.0,0.628411,0.153548,0.0,0.508593,0.129664
2922,"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [62, 306, 14, 143], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [306], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [306], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [62, 306, 14, 143], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [62, 306, 14, 143], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [62, 306, 14, 143], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""62,306,14,143;306;306""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""62,306,14,143;62,1,1,143;62,1,1,143""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,500339.204412,0.0,0.656118,0.149455,0.0,0.451115,0.097346
2923,"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [145, 28, 143, 89], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [28], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [28], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [145, 28, 143, 89], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [145, 28, 143, 89], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [145, 28, 143, 89], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""145,28,143,89;28;28""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""145,28,143,89;145,1,1,89;145,1,1,89""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,955961.555882,0.0,0.621778,0.116882,0.0,0.501116,0.101391
2924,"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [6, 67, 961, 88], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [67], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [67], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [6, 67, 961, 88], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [6, 67, 961, 88], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [6, 67, 961, 88], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""6,67,961,88;67;67""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""6,67,961,88;6,1,1,88;6,1,1,88""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,613514.136765,0.0,0.620744,0.128155,0.0,0.47805,0.09003
2925,"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [19, 457, 8, 477], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [457], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [457], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [19, 457, 8, 477], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [19, 457, 8, 477], ""is_host"": false}, {""format"": ""ND"", ""dtype"": ""float"", ""shape"": [19, 457, 8, 477], ""is_host"": false}]","{""data_format"": ""ND"", ""epsilon"": 1e-06}","""19,457,8,477;457;457""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""19,457,8,477;19,1,1,477;19,1,1,477""",FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND,1,74725.575,0.0,0.908057,0.129907,0.0,0.378453,0.142833
